problem,num_obj,phase,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ4,9,learning,1.3016085422534536,1.3629379952906866,,
DTLZ4,9,decision,1.1555411669827933,1.090289495100655,,
DTLZ1,3,learning,2.442862754668605,2.4118017170708503,33.71732061013425,34.23380153945069
DTLZ1,3,decision,2.2923670573206696,2.2878539476239967,25.883746509350352,25.91752872836193
DTLZ1,4,learning,2.7413089366165106,2.7368711655718667,,
DTLZ1,4,decision,2.610140865076568,2.579503859863858,,
DTLZ1,5,learning,2.509760010921707,2.51386921672049,,
DTLZ1,5,decision,2.3321941339404333,2.331599636682994,,
DTLZ1,6,learning,2.478266657304233,2.7316257832809345,,
DTLZ1,6,decision,1.7001458064079418,1.7130599165510452,,
DTLZ1,7,learning,2.658548777708144,2.7159398741184635,,
DTLZ1,7,decision,2.041918218391883,2.6477874204049883,,
DTLZ1,8,learning,2.5067411207271895,2.4911796822215377,,
DTLZ1,8,decision,2.2671122648054056,2.3220038425436775,,
DTLZ1,9,learning,2.5198555449688813,2.73400689989508,,
DTLZ1,9,decision,2.0301228613930684,2.4381545436040555,,
DTLZ2,3,learning,0.314309535757931,0.03284938431252696,30.388613724005054,32.97015035183155
DTLZ2,3,decision,0.017601161576449448,0.029442995979705993,25.866311506354428,25.90040209657862
DTLZ2,4,learning,0.1467784073994407,0.15567113371932517,,
DTLZ2,4,decision,0.19255303382112787,0.16623734857227376,,
DTLZ2,5,learning,0.7600761852627681,0.15299292173937312,,
DTLZ2,5,decision,2.2889115859852063,0.09907442524150084,,
DTLZ2,6,learning,1.0666851735478582,0.31843803431211587,,
DTLZ2,6,decision,1.2278795337304345,0.19163749156712362,,
DTLZ2,7,learning,0.6584711965264374,0.6342947450002023,,
DTLZ2,7,decision,1.1086831857867754,1.061776333008407,,
DTLZ2,8,learning,0.3200232732952968,0.2975415033454904,,
DTLZ2,8,decision,0.35918914810230074,0.20926687085327306,,
DTLZ2,9,learning,0.95998450680041,0.46730614511748614,,
DTLZ2,9,decision,0.5265044284568765,0.4745463650335915,,
DTLZ3,3,learning,0.09284769502857097,0.09283758196296008,32.55807904887312,32.584545547388345
DTLZ3,3,decision,0.03687592538866324,0.019650071274432128,24.072590996416693,24.094457213494632
DTLZ3,4,learning,0.2931142113634306,0.18216610481318765,,
DTLZ3,4,decision,0.09221513594382816,0.046494473397403015,,
DTLZ3,5,learning,0.19794644748616538,0.4499775751671049,,
DTLZ3,5,decision,0.14327470124501607,0.02648545491345511,,
DTLZ3,6,learning,0.3211626624859617,0.5990955625218013,,
DTLZ3,6,decision,0.21815107778844145,0.45939046518465615,,
DTLZ3,7,learning,0.431480564989319,0.48644625904248007,,
DTLZ3,7,decision,0.1342648885684285,0.299173783652031,,
DTLZ3,8,learning,0.5227805561461698,0.7090697243318531,,
DTLZ3,8,decision,0.4486765236734849,0.3079242110597202,,
DTLZ3,9,learning,0.3018119514543595,1.016136563795847,,
DTLZ3,9,decision,0.4507190250093468,0.5687091449002872,,
DTLZ4,3,learning,0.06129645339327392,0.027930423039922228,32.749271702902334,32.971996064717544
DTLZ4,3,decision,0.017830384401747328,0.0302464718261967,25.86829146206403,25.93673331205519
DTLZ4,4,learning,0.12780232687635185,0.014271661836011917,,
DTLZ4,4,decision,0.1128314333655033,0.13434815470378428,,
DTLZ4,5,learning,0.7134606190047648,0.7600740311891947,,
DTLZ4,5,decision,0.9398596660991618,0.9873243860355623,,
DTLZ4,6,learning,0.5692375634520278,0.5233708738219909,,
DTLZ4,6,decision,0.24138614569596206,0.23199409211017674,,
DTLZ4,7,learning,6.683473289655475,0.31356906789294614,,
DTLZ4,7,decision,3.5264504292804535,0.1213192642452626,,
DTLZ4,8,learning,1.0588110206392822,0.9619189257885146,,
DTLZ4,8,decision,1.3055313801139963,1.1755535021004477,,
DTLZ4,9,learning,0.8435157632076546,0.7700984209918892,,
DTLZ4,9,decision,0.5014858033211868,0.3211624932443383,,
DTLZ1,3,learning,2.214069687813209,2.223483699661246,32.980098314740175,32.46041836541854
DTLZ1,3,decision,1.700518434439363,1.702010296104274,24.655040237997717,24.68365020147263
DTLZ1,4,learning,2.788813504729293,2.7815302386263054,,
DTLZ1,4,decision,2.124627620981434,2.1197332004229064,,
DTLZ1,5,learning,2.3885152564524827,2.42630345765962,,
DTLZ1,5,decision,1.8100909455926892,1.90404563929811,,
DTLZ1,6,learning,2.412574646954308,2.510101808282703,,
DTLZ1,6,decision,1.90861887724854,2.400275891781506,,
DTLZ1,7,learning,2.6503095337444855,2.8863223640814466,,
DTLZ1,7,decision,2.0117967346407095,2.459084925389106,,
DTLZ1,8,learning,2.6790920798431768,2.688989216614954,,
DTLZ1,8,decision,2.0176640648451407,2.356766236376876,,
DTLZ1,9,learning,2.766985676110747,2.383466776388136,,
DTLZ1,9,decision,2.0456722973118144,2.035114569472334,,
DTLZ2,3,learning,0.3709551479435487,0.12079315881472476,30.612947845607806,33.04475183452472
DTLZ2,3,decision,0.1951832079692076,0.2067239148379083,24.649988695025367,24.707348286252923
DTLZ2,4,learning,0.27455698306084797,0.2603189638837728,,
DTLZ2,4,decision,0.1102833678090722,0.12267582906774745,,
DTLZ2,5,learning,0.9070427718895793,0.4151081816257491,,
DTLZ2,5,decision,4.242640687119286,1.2105223201859237,,
DTLZ2,6,learning,0.34120660245057277,0.23911024511958012,,
DTLZ2,6,decision,0.27315598929365326,0.24589307701162444,,
DTLZ2,7,learning,1.4400886927376013,0.5593993968683243,,
DTLZ2,7,decision,0.4698368320719931,3.4622977842110467,,
DTLZ2,8,learning,0.4786922185789694,0.45477066780139164,,
DTLZ2,8,decision,0.3570083908112667,0.35738073592918124,,
DTLZ2,9,learning,1.2403573519501971,0.747697815414298,,
DTLZ2,9,decision,2.6997750966527887,1.2294480434992896,,
DTLZ3,3,learning,1.2801320236834044,0.22106331745471564,26.36331214641077,34.42607523330922
DTLZ3,3,decision,0.12130415389353175,0.09107423844456064,26.402432733192416,26.565149253816195
DTLZ3,4,learning,0.1922209286005619,0.15081207301019234,,
DTLZ3,4,decision,0.09620413719654697,0.0664424232379775,,
DTLZ3,5,learning,0.3067592765695262,0.38408494189226083,,
DTLZ3,5,decision,0.05130469364760793,0.10469162569130144,,
DTLZ3,6,learning,0.3063907675189259,0.4672050295639207,,
DTLZ3,6,decision,0.21889070741593752,0.12396290608550392,,
DTLZ3,7,learning,0.5510426153228831,0.5945839797802199,,
DTLZ3,7,decision,0.43154660310394843,0.3654405362746127,,
DTLZ3,8,learning,0.8623060101401161,0.5038309118386832,,
DTLZ3,8,decision,0.14008474069581323,0.38301095247143396,,
DTLZ3,9,learning,0.4715556242260524,2.126448397592267,,
DTLZ3,9,decision,0.5459444375132485,2.929314294283667,,
DTLZ4,3,learning,0.12060201812864729,0.0889465867839527,32.278165951891594,32.49432655184644
DTLZ4,3,decision,0.19639692669396908,0.21078954866736072,24.646813693588776,24.682962066869738
DTLZ4,4,learning,0.12777802796138524,0.012892444481927345,,
DTLZ4,4,decision,0.9319139687297118,1.029561723944281,,
DTLZ4,5,learning,0.20026568299345912,0.07009159644750948,,
DTLZ4,5,decision,0.11569181080303524,0.09524555894939107,,
DTLZ4,6,learning,0.7922247906632844,0.9074430243395528,,
DTLZ4,6,decision,1.1412960493414936,1.202377498470881,,
DTLZ4,7,learning,1.0136554787980956,0.9160358834818754,,
DTLZ4,7,decision,0.46467828410841866,0.3067922206921667,,
DTLZ4,8,learning,0.6009829566180398,0.6891780106468831,,
DTLZ4,8,decision,1.3873973209808992,1.2470320126319314,,
DTLZ4,9,learning,1.1254277999480289,0.8992881336848071,,
DTLZ4,9,decision,1.2148757407870676,1.0533597495193372,,
DTLZ1,3,learning,2.5544829911271356,2.6288883909843634,34.882501216373605,34.32490643663724
DTLZ1,3,decision,1.8748517392268615,1.874568527209854,25.858004955598815,25.905946293006817
DTLZ1,4,learning,2.632638358558869,2.659813943342226,,
DTLZ1,4,decision,2.3405228253103494,2.322665595821795,,
DTLZ1,5,learning,3.3413006706028967,2.6775339482605793,,
DTLZ1,5,decision,1.9048494859669889,1.9255577114189424,,
DTLZ1,6,learning,2.5959108053339706,2.7812151079555947,,
DTLZ1,6,decision,2.4901486744576764,2.8248255143838215,,
DTLZ1,7,learning,2.818044327096238,2.5614086736259267,,
DTLZ1,7,decision,1.9824532314204026,2.491385370772661,,
DTLZ1,8,learning,2.9838344420957363,3.118122220440549,,
DTLZ1,8,decision,2.844226845852096,3.585422335655581,,
DTLZ1,9,learning,2.783040640871341,3.166896069584859,,
DTLZ1,9,decision,2.774221017626441,3.0816742675748694,,
DTLZ2,3,learning,0.03298132181757458,0.02858148241250308,33.017426754552986,32.96966009452317
DTLZ2,3,decision,0.018276227313814605,0.029650748763549926,25.85600023745979,25.91849188275956
DTLZ2,4,learning,0.13454994180104296,0.10205733903251854,,
DTLZ2,4,decision,2.0589114231693686,0.12451404262794155,,
DTLZ2,5,learning,0.9145981261432565,0.13490191347518868,,
DTLZ2,5,decision,0.24673628378686074,0.24034587659409354,,
DTLZ2,6,learning,1.7490644409694913,0.8343233660206675,,
DTLZ2,6,decision,0.4256230054223846,0.4470856591576446,,
DTLZ2,7,learning,0.9596684325723916,0.16222338779178105,,
DTLZ2,7,decision,1.3272347501637054,0.12027411553799246,,
DTLZ2,8,learning,1.2855076386280508,0.45299031579875143,,
DTLZ2,8,decision,0.47942254556352437,0.4622377312519079,,
DTLZ2,9,learning,0.7231906559240566,0.2486834129721059,,
DTLZ2,9,decision,0.9948634802309673,0.3201613907117101,,
DTLZ3,3,learning,0.09873854998505556,0.07757769749133377,33.92178862866355,33.81713542542281
DTLZ3,3,decision,0.20322347734599414,0.26152165524833565,24.616909777529905,24.21092691959827
DTLZ3,4,learning,0.13082831562100875,0.09315709781999511,,
DTLZ3,4,decision,0.0985613844793134,0.06042667000600957,,
DTLZ3,5,learning,0.21381640813715097,0.39112291800174004,,
DTLZ3,5,decision,0.09658213905367588,0.10490378024219596,,
DTLZ3,6,learning,0.4011372965711704,0.8932816982388663,,
DTLZ3,6,decision,0.22416207347300637,1.2278795337304345,,
DTLZ3,7,learning,0.5719784114144164,1.0957654709629978,,
DTLZ3,7,decision,0.4379347221348503,0.45146344116744586,,
DTLZ3,8,learning,0.4049051587341056,0.28244254857882584,,
DTLZ3,8,decision,0.4503741616403627,0.3616380017498415,,
DTLZ3,9,learning,0.41260498267573803,0.4707209338864771,,
DTLZ3,9,decision,0.4861789320297315,0.6555775255687559,,
DTLZ4,3,learning,0.08951735980491432,0.03456855519053924,32.73771103528384,32.94527245244478
DTLZ4,3,decision,0.1544558568868297,0.12176780494961907,26.06797261018795,26.427158978076108
DTLZ4,4,learning,0.18699123328450748,0.08344084440553622,,
DTLZ4,4,decision,0.10990346951077101,0.10806462569175476,,
DTLZ4,5,learning,0.3856101820079354,0.41130862774589955,,
DTLZ4,5,decision,0.9394593593342215,0.9976479320595635,,
DTLZ4,6,learning,0.8604990817509133,0.8769643688881156,,
DTLZ4,6,decision,1.0428752998712152,1.0351282173396523,,
DTLZ4,7,learning,0.8712678257865565,0.7226536203231064,,
DTLZ4,7,decision,1.2070012660297076,1.0517903028397373,,
DTLZ4,8,learning,0.6789850593667542,0.4863106173825415,,
DTLZ4,8,decision,1.4889304196412967,1.2100147543616897,,
DTLZ4,9,learning,1.3056372243114354,1.3459044360211676,,
DTLZ4,9,decision,1.2912964062184633,1.045035088808593,,
DTLZ1,3,learning,2.339597998839753,2.3387225666905884,32.5265200975928,32.47488006399112
DTLZ1,3,decision,1.658998420912064,1.6592776017565412,24.07197592496238,24.09450344254458
DTLZ1,4,learning,2.376166911288215,2.5496105412751255,,
DTLZ1,4,decision,1.7087154478963185,1.6785907941728064,,
DTLZ1,5,learning,2.380838416916083,2.51379675252425,,
DTLZ1,5,decision,1.919591849980751,1.9537439939525325,,
DTLZ1,6,learning,2.5448530360760566,2.5081192815403766,,
DTLZ1,6,decision,1.8060365303756636,1.8848282286070233,,
DTLZ1,7,learning,2.902817148364208,3.112365310027941,,
DTLZ1,7,decision,2.2551559025256336,2.27089602947146,,
DTLZ1,8,learning,2.7954589051176075,2.998393067850828,,
DTLZ1,8,decision,2.491553774434933,2.814152209070073,,
DTLZ1,9,learning,2.421686847208603,2.500823408618443,,
DTLZ1,9,decision,1.9057102046976735,1.9088165406447415,,
DTLZ2,3,learning,0.09166201940668905,0.09173643426123805,32.56822664575634,32.48374533746336
DTLZ2,3,decision,0.19626929322766395,0.20862511834840414,24.64649266114929,24.70200853930289
DTLZ2,4,learning,0.13508180328281344,0.11827460481101451,,
DTLZ2,4,decision,0.9999801417918156,0.053317655158019825,,
DTLZ2,5,learning,0.4167196302154849,0.49971036405740976,,
DTLZ2,5,decision,0.9441848790054306,0.9829903891278987,,
DTLZ2,6,learning,0.27623084511080637,0.22671177550672522,,
DTLZ2,6,decision,0.2192611557057183,0.179828328135762,,
DTLZ2,7,learning,2.0710868989455977,0.5786523583828027,,
DTLZ2,7,decision,2.690560582565893,0.2793843567291836,,
DTLZ2,8,learning,0.4514901373399784,0.44013944787052434,,
DTLZ2,8,decision,0.9527484389177165,0.2338449709560969,,
DTLZ2,9,learning,0.5196257257097607,1.984778726949075,,
DTLZ2,9,decision,0.5050636509893595,0.38468556403268217,,
DTLZ3,3,learning,0.16814391897026976,0.20856517639065575,34.23489364536558,34.088440224917306
DTLZ3,3,decision,0.10248655309920272,0.0887791259309876,25.862755162860907,26.131648251331974
DTLZ3,4,learning,0.26718563172665577,0.20359996816131065,,
DTLZ3,4,decision,0.2565110294862413,0.2796522824328834,,
DTLZ3,5,learning,0.6641479314898925,0.9019742439786407,,
DTLZ3,5,decision,0.24757256417311047,0.2587961638767946,,
DTLZ3,6,learning,0.20913935490881497,0.7011304902529386,,
DTLZ3,6,decision,0.28679968011527124,0.8623700336780541,,
DTLZ3,7,learning,0.28751220388634335,0.44341430264629866,,
DTLZ3,7,decision,0.4234929643217443,0.47896083686760715,,
DTLZ3,8,learning,0.6103637581385508,1.0091058073980665,,
DTLZ3,8,decision,0.5170864313252781,2.7280183735859724,,
DTLZ3,9,learning,0.43845539758773777,2.176448216145419,,
DTLZ3,9,decision,0.5312314603184761,3.039591460781746,,
DTLZ4,3,learning,0.0719082897681435,0.04903534331468782,33.56202457862934,33.590747281779436
DTLZ4,3,decision,0.0992718281721508,0.0806384968916983,25.757786549764155,26.041056374458513
DTLZ4,4,learning,0.15068515087793785,0.03251831780555015,,
DTLZ4,4,decision,0.09383958945907062,0.05487815181891466,,
DTLZ4,5,learning,0.11826526092899653,0.07021841458292573,,
DTLZ4,5,decision,0.04362477665410979,0.03980430718604562,,
DTLZ4,6,learning,0.2050573458605459,0.18804295322476144,,
DTLZ4,6,decision,0.2714720690241962,0.25166970861590215,,
DTLZ4,7,learning,5.076506325501828,0.5222685725684586,,
DTLZ4,7,decision,1.4557762041090592,1.3405961546476934,,
DTLZ4,8,learning,0.6145371832234842,0.4323893867630954,,
DTLZ4,8,decision,0.47931435573265374,0.35939124730751376,,
DTLZ4,9,learning,0.8397427380206542,0.868626566392662,,
DTLZ4,9,decision,1.493876787160752,1.2805294182251377,,
DTLZ1,3,learning,2.532652677433001,2.5844679196652174,33.97484988664294,33.16756842687294
DTLZ1,3,decision,2.293751956114692,2.2863980028739723,25.857430919175034,25.92785832719575
DTLZ1,4,learning,2.7856619033217207,2.586420581816888,,
DTLZ1,4,decision,2.3343026288234228,2.3196453738199576,,
DTLZ1,5,learning,2.3931457912091894,2.256090872437012,,
DTLZ1,5,decision,1.7398699345895483,2.0514708823471564,,
DTLZ1,6,learning,2.5346054688855197,2.504587803587875,,
DTLZ1,6,decision,2.4705507725960443,2.3978487069618275,,
DTLZ1,7,learning,2.732082744594444,2.5013141823251055,,
DTLZ1,7,decision,2.2696553991785877,2.286341409309439,,
DTLZ1,8,learning,2.6714603232963685,2.6049904036255356,,
DTLZ1,8,decision,2.0102012277797994,2.210269545584925,,
DTLZ1,9,learning,2.5837034734179514,2.670142427867778,,
DTLZ1,9,decision,1.9668079704538872,2.099817484403192,,
DTLZ2,3,learning,0.09172590805725991,0.05468902849633496,32.5453020929943,32.769858079567754
DTLZ2,3,decision,0.09950964699031968,0.08008636679482109,25.695335603278032,25.94535223938059
DTLZ2,4,learning,0.18757824086709166,0.20974131543592106,,
DTLZ2,4,decision,0.2550647627746133,0.31558642563441625,,
DTLZ2,5,learning,1.4428132859839575,0.14727370193845785,,
DTLZ2,5,decision,0.8134238246749115,0.04791224302712649,,
DTLZ2,6,learning,0.5213961924063855,0.5190982666440999,,
DTLZ2,6,decision,0.24178997506733976,0.21595734750889492,,
DTLZ2,7,learning,1.2109882408389663,0.4979175950685849,,
DTLZ2,7,decision,0.324661546602555,0.16161141181912259,,
DTLZ2,8,learning,0.5013081267022412,0.4268046100201885,,
DTLZ2,8,decision,0.5126739742474988,0.3060164282824657,,
DTLZ2,9,learning,0.42243554009917905,0.4392533567121682,,
DTLZ2,9,decision,0.15227793051082222,0.13707477448037458,,
DTLZ3,3,learning,0.05133310517930764,0.17152583793030998,34.7305561552717,33.18713305981862
DTLZ3,3,decision,0.016868322224338962,0.030613189831345936,25.901454591175405,25.90799721374151
DTLZ3,4,learning,0.21986694088804232,0.22459078530671306,,
DTLZ3,4,decision,0.109347128538508,0.12319335087167599,,
DTLZ3,5,learning,1.6932622442604335,0.28672657657782663,,
DTLZ3,5,decision,2.288891946548597,0.12996205515461323,,
DTLZ3,6,learning,0.44563712304227343,0.5157652355617308,,
DTLZ3,6,decision,0.42101048766837623,0.45843485136057177,,
DTLZ3,7,learning,0.6021568257097646,0.49109772319052913,,
DTLZ3,7,decision,0.4394607009313266,0.34071961342956436,,
DTLZ3,8,learning,0.3325897277436839,0.3642470454763142,,
DTLZ3,8,decision,0.1445267577652505,0.6536686031010223,,
DTLZ3,9,learning,0.31678209634803633,0.4684196940188671,,
DTLZ3,9,decision,0.5189044382876559,0.9219194265330057,,
DTLZ4,3,learning,0.08641895010564536,0.06296301721114887,33.43316178592666,33.718350687817704
DTLZ4,3,decision,0.09842532624372932,0.07334684727132545,25.71519334205882,26.042116403009
DTLZ4,4,learning,0.4075225702126608,0.3712299758082173,,
DTLZ4,4,decision,1.12238589946933,1.0628254426093857,,
DTLZ4,5,learning,0.37950771204455974,0.3994260882320974,,
DTLZ4,5,decision,0.939087918046206,0.979443786533849,,
DTLZ4,6,learning,0.6158962083726096,0.5667424754114848,,
DTLZ4,6,decision,1.1229442565929824,0.974681506919115,,
DTLZ4,7,learning,0.32571067874950277,0.28903313018093235,,
DTLZ4,7,decision,0.34619754821450893,0.30781056251589767,,
DTLZ4,8,learning,1.2797110345279572,1.1768389199751674,,
DTLZ4,8,decision,1.446553030264922,1.2114906822138267,,
DTLZ4,9,learning,0.8448927224501576,0.7626658927790174,,
DTLZ4,9,decision,1.2358911609459329,1.0037093582794334,,
DTLZ1,3,learning,2.52723637577202,2.584296804581447,34.56181706178247,34.292156871942446
DTLZ1,3,decision,2.291951437334504,2.2874579366154664,25.865174614286513,25.913973271430727
DTLZ1,4,learning,2.394406542831161,2.3856771737789733,,
DTLZ1,4,decision,1.7364263195445153,1.6786826994959783,,
DTLZ1,5,learning,2.406243330113417,2.4677683233362577,,
DTLZ1,5,decision,2.159830929638519,2.2282043356359393,,
DTLZ1,6,learning,2.396705926327897,2.4295060337109162,,
DTLZ1,6,decision,1.917064993624796,2.3344313188560317,,
DTLZ1,7,learning,2.6744628606486067,2.766634343528466,,
DTLZ1,7,decision,2.091451211950709,2.393381021545187,,
DTLZ1,8,learning,2.7040565742668754,3.038767030801936,,
DTLZ1,8,decision,2.0680313408413715,2.9813503357507822,,
DTLZ1,9,learning,2.8258595277266396,3.12158509568238,,
DTLZ1,9,decision,2.542290593575985,2.915410662766281,,
DTLZ2,3,learning,0.1025592856431074,0.09601471521793309,33.845969682998884,33.85304303823804
DTLZ2,3,decision,0.10054895505398542,0.0794368479099379,25.690395484986833,25.991259605717282
DTLZ2,4,learning,0.16655149166538094,0.1734415901808184,,
DTLZ2,4,decision,0.47182704354968674,0.18195596582783302,,
DTLZ2,5,learning,0.10791957730489195,0.08939882524957046,,
DTLZ2,5,decision,0.046826698647156266,0.09098739083848076,,
DTLZ2,6,learning,0.7650792785069207,0.7141398675789982,,
DTLZ2,6,decision,1.0391194836631632,1.0265378107865815,,
DTLZ2,7,learning,1.1779091396178476,1.6499372306419053,,
DTLZ2,7,decision,0.6960609450743889,0.31797227541793377,,
DTLZ2,8,learning,2.414363357049963,0.3168357881397409,,
DTLZ2,8,decision,2.870386080000573,0.3695680208653186,,
DTLZ2,9,learning,0.39520449053646356,0.33298416330573355,,
DTLZ2,9,decision,0.3950647661108451,0.3041711126234877,,
DTLZ3,3,learning,0.11780244431463782,0.06842858536181085,34.02784870664795,34.20569700260751
DTLZ3,3,decision,0.26657914165464447,0.2083397138314786,24.077486144694767,24.714421374839525
DTLZ3,4,learning,0.8863267664175369,0.1518617159989588,,
DTLZ3,4,decision,0.4679042254712466,0.2721462592483095,,
DTLZ3,5,learning,0.2426236880705587,0.2480268426915486,,
DTLZ3,5,decision,0.24160098228221297,0.26432008336569557,,
DTLZ3,6,learning,0.4076772198424258,0.28049555972075807,,
DTLZ3,6,decision,0.4213413626527367,0.4748867367480907,,
DTLZ3,7,learning,0.550928822114542,1.5174986654878315,,
DTLZ3,7,decision,0.36792053379501427,0.9086835705695446,,
DTLZ3,8,learning,0.559537939632205,0.45978701906697883,,
DTLZ3,8,decision,1.4196534840340997,1.041164095888596,,
DTLZ3,9,learning,0.4125234330689507,0.8271808514950985,,
DTLZ3,9,decision,0.15004571738980227,1.5064129405372895,,
DTLZ4,3,learning,,0.05427234555932582,,33.036996734479466
DTLZ4,3,decision,0.37402255260971445,0.11935808673233009,24.106537477797552,26.453179920494172
DTLZ4,4,learning,0.4369011060610641,0.39214545144345225,,
DTLZ4,4,decision,0.9277192077757204,1.0139732899737333,,
DTLZ4,5,learning,0.8112056330161868,0.6746768089854952,,
DTLZ4,5,decision,0.9434183071925049,0.9895632290378263,,
DTLZ4,6,learning,0.8119528135967378,0.8265796030854204,,
DTLZ4,6,decision,0.2403619573129531,0.24407968036223687,,
DTLZ4,7,learning,5.405380799827055,0.38270840858526495,,
DTLZ4,7,decision,0.4387080682782295,0.4619035566124936,,
DTLZ4,8,learning,0.8374342465795825,0.6548561958602745,,
DTLZ4,8,decision,0.5097326134348501,0.33913411514230524,,
DTLZ4,9,learning,1.1452381843526296,1.1534542928794378,,
DTLZ4,9,decision,1.2466914204153936,1.259084371583414,,
DTLZ1,3,learning,2.3019171440448534,2.3700423499533003,34.23830136633778,33.02629697840235
DTLZ1,3,decision,1.700818690200312,1.696111949204167,24.668021183667577,24.92151036407661
DTLZ1,4,learning,2.5828180020892044,2.601973315127869,,
DTLZ1,4,decision,1.8672095899005705,1.9388148369390321,,
DTLZ1,5,learning,2.7520183678815773,2.9914182382089725,,
DTLZ1,5,decision,1.836936756138932,2.070487090339655,,
DTLZ1,6,learning,2.722184892077965,3.5610091113168023,,
DTLZ1,6,decision,1.9408842592183304,2.401539515193892,,
DTLZ1,7,learning,2.466108668292655,2.38250348479392,,
DTLZ1,7,decision,2.049311708911264,2.1168668851919286,,
DTLZ1,8,learning,2.747513033735362,3.046366850581815,,
DTLZ1,8,decision,2.523075918337659,2.847166521518815,,
DTLZ1,9,learning,2.8288443623402775,2.8588438951476727,,
DTLZ1,9,decision,1.7245488690887458,1.7176626634436754,,
DTLZ2,3,learning,0.09186377554685854,0.09655609680806175,32.545168351170545,32.47824503103927
DTLZ2,3,decision,0.7054153426701922,0.0838693278776258,20.724662568217692,25.94961964664261
DTLZ2,4,learning,0.41565401152434134,0.07903699386539564,,
DTLZ2,4,decision,0.3782613776386019,0.1496853476336366,,
DTLZ2,5,learning,1.9785132840835136,0.18143136225558884,,
DTLZ2,5,decision,2.288911585985207,0.099733270123774,,
DTLZ2,6,learning,1.6367011787149028,0.7716227227195576,,
DTLZ2,6,decision,2.3833541971174235,1.0476783600163708,,
DTLZ2,7,learning,1.162549951456586,0.6566192456208029,,
DTLZ2,7,decision,1.2980005956608847,1.2718108875931562,,
DTLZ2,8,learning,0.5175833693659134,0.482279977515568,,
DTLZ2,8,decision,0.49755133815576724,0.31247964624759017,,
DTLZ2,9,learning,0.548297645961309,0.38016533969388466,,
DTLZ2,9,decision,1.0558996100477307,1.0637473017239947,,
DTLZ3,3,learning,0.02742657015180676,0.14540987756757318,34.44788025927487,33.36964805778678
DTLZ3,3,decision,0.01784184422225736,0.03456401302896017,25.83848512686295,25.922459987264716
DTLZ3,4,learning,0.5931204913929902,0.24784833661892136,,
DTLZ3,4,decision,0.10104325294060851,0.119328004153511,,
DTLZ3,5,learning,1.0469415699840554,0.8594534372251933,,
DTLZ3,5,decision,0.23900043988896658,0.20499515579234248,,
DTLZ3,6,learning,0.4769536878078617,0.343551291199517,,
DTLZ3,6,decision,0.24657300700856483,1.0904550732277944,,
DTLZ3,7,learning,0.51463458445199,0.6550627067572847,,
DTLZ3,7,decision,0.42051921460369657,0.47238681063640375,,
DTLZ3,8,learning,0.39438382688711693,0.3983821509093398,,
DTLZ3,8,decision,0.14186562773757053,1.3433592862844956,,
DTLZ3,9,learning,0.46132735421879395,1.6211903637441358,,
DTLZ3,9,decision,0.5251161770170041,2.507362092499791,,
DTLZ4,3,learning,0.10588358662616465,0.07420820772824535,33.57427377825367,33.79464173434536
DTLZ4,3,decision,0.01771395092333934,0.028402034587042272,25.862287153721116,25.891997119192144
DTLZ4,4,learning,0.24197227470510474,0.19865241292351637,,
DTLZ4,4,decision,0.19367583027919588,0.16851902434526916,,
DTLZ4,5,learning,0.7967862937610912,0.7724792882817251,,
DTLZ4,5,decision,1.1279539159545773,1.2185460956659357,,
DTLZ4,6,learning,0.8464163256452376,0.8798773533598477,,
DTLZ4,6,decision,0.9703199122432551,1.1073505080317065,,
DTLZ4,7,learning,5.967221056735365,0.3636472350585449,,
DTLZ4,7,decision,1.5595582716030763,1.3268869973742372,,
DTLZ4,8,learning,1.509498623821682,1.2847776488171818,,
DTLZ4,8,decision,1.4792482157303803,1.2928264518650698,,
DTLZ4,9,learning,1.051322911049721,1.1269844356041765,,
