problem,num_obj,phase,iRVEA_R_IGD,iNSGAIII_R_IGD,iRVEA_R_HV,iNSGAIII_R_HV
DTLZ4,9,decision,1.1991137137288859,1.017352491474374,,
DTLZ1,3,learning,2.3477791028236967,2.337842178416617,32.41820471402104,32.507129865520334
DTLZ1,3,decision,1.65911021898629,1.6592906661992641,24.070329333122967,24.094394437778067
DTLZ1,4,learning,2.529300051069364,2.5412854672626297,,
DTLZ1,4,decision,2.1367058942224477,2.137232398912456,,
DTLZ1,5,learning,2.6456190153966395,2.90572356923625,,
DTLZ1,5,decision,1.7152479229875621,1.6908236974510824,,
DTLZ1,6,learning,2.4745760876477556,2.499663403145961,,
DTLZ1,6,decision,1.7004789443205335,1.7035722913613918,,
DTLZ1,7,learning,2.5255252075555314,2.513213228988934,,
DTLZ1,7,decision,2.022519304941736,2.798989073122567,,
DTLZ1,8,learning,2.4588072339980287,2.584080457018091,,
DTLZ1,8,decision,2.0420723540602346,2.9813503357507827,,
DTLZ1,9,learning,2.6833556930147497,2.5881180967780812,,
DTLZ1,9,decision,1.7276392142504937,1.7172960651552391,,
DTLZ2,3,learning,0.36913164417720357,0.7693321616990114,31.31442654139264,30.154455259487
DTLZ2,3,decision,0.7022275574938549,0.10949286557264835,22.10117660765978,26.49964441037278
DTLZ2,4,learning,0.08963266333633806,0.10139579356129352,,
DTLZ2,4,decision,0.7613373510551236,0.16054312046214933,,
DTLZ2,5,learning,0.21220015788904384,0.18554828468434312,,
DTLZ2,5,decision,0.050582012721063135,0.039204358850021936,,
DTLZ2,6,learning,0.8070939589660604,0.8618547189898567,,
DTLZ2,6,decision,0.970794438498511,1.1012426333614056,,
DTLZ2,7,learning,0.5823118471810351,0.5337865413118591,,
DTLZ2,7,decision,2.6905605824731786,1.3190843852177943,,
DTLZ2,8,learning,0.3477087250462907,0.3303042616610688,,
DTLZ2,8,decision,0.5278539744381896,0.3188448376623262,,
DTLZ2,9,learning,1.5229726017805392,0.4380332921923823,,
DTLZ2,9,decision,0.5294161484287416,0.46403418194709767,,
DTLZ3,3,learning,0.06667930037408043,0.053389723237597615,34.65274582667946,34.68240234878437
DTLZ3,3,decision,0.01870474577454006,0.037250717218590385,25.844564326771863,25.92731163487856
DTLZ3,4,learning,0.21890380946701649,0.32751726410530335,,
DTLZ3,4,decision,0.25237090513333793,0.3034680315535422,,
DTLZ3,5,learning,0.18813932419325335,0.5046217152439847,,
DTLZ3,5,decision,0.09654734092647213,0.0839910465316588,,
DTLZ3,6,learning,0.41972355851225207,0.22557595079201834,,
DTLZ3,6,decision,0.2181851757105589,0.13711536275759556,,
DTLZ3,7,learning,0.6195301612297784,1.0068255450523231,,
DTLZ3,7,decision,0.5008139502172556,2.690560582565893,,
DTLZ3,8,learning,0.4161183767133454,0.3290335887125347,,
DTLZ3,8,decision,0.14206339661486792,0.24386390632546273,,
DTLZ3,9,learning,0.4054807217741411,0.8176679972052536,,
DTLZ3,9,decision,0.13951219419766406,1.5064129405372895,,
DTLZ4,3,learning,0.08599210085453186,0.039171175405338696,33.43064711178431,33.74924252878748
DTLZ4,3,decision,0.01768387940183195,0.03089362886770503,25.86173914171871,25.920866037119474
DTLZ4,4,learning,0.4748487763153631,0.43703749978427886,,
DTLZ4,4,decision,0.9295840772914719,1.0280216917990102,,
DTLZ4,5,learning,0.08840506055793249,0.12270745657972988,,
DTLZ4,5,decision,0.11782328191943593,0.09990209652440797,,
DTLZ4,6,learning,0.8196080665006211,0.8125306558993338,,
DTLZ4,6,decision,1.0339203930945615,1.048029052686816,,
DTLZ4,7,learning,1.0152249004105673,1.127836372876775,,
DTLZ4,7,decision,1.1745668995295047,1.0973789407988723,,
DTLZ4,8,learning,0.5460243485888996,0.5354561324056155,,
DTLZ4,8,decision,0.45753806546978504,0.3369114537576961,,
DTLZ4,9,learning,0.5640961075227026,0.5070963702214176,,
DTLZ4,9,decision,0.4460388817228299,0.46475341207664206,,
DTLZ1,3,learning,2.537437015034082,2.5179318206331662,33.87496703681496,34.18251314084075
DTLZ1,3,decision,2.0814222466706207,2.052912552609508,26.297776875344923,26.72367351433143
DTLZ1,4,learning,2.2950861631045836,2.2578734297683605,,
DTLZ1,4,decision,1.6798634240816863,6.1500536522279985,,
DTLZ1,5,learning,2.402306296967935,2.387449336413651,,
DTLZ1,5,decision,1.8392262361504677,2.241729027145407,,
DTLZ1,6,learning,2.9245483516499036,3.4134876780110086,,
DTLZ1,6,decision,2.2755485638878654,2.3113570361170965,,
DTLZ1,7,learning,2.5778908525946393,2.662545523797306,,
DTLZ1,7,decision,1.8448707272615257,1.8945257365958064,,
DTLZ1,8,learning,2.5921230645829603,2.604135168853575,,
DTLZ1,8,decision,1.7152973206820832,1.7259196855768182,,
DTLZ1,9,learning,2.4937067435864035,2.4757248666987826,,
DTLZ1,9,decision,2.0951488546657293,2.629666902371025,,
DTLZ2,3,learning,0.31457498961321334,0.04521235066259471,30.390565015698765,32.854290161837525
DTLZ2,3,decision,0.29843656545052066,0.07473646699479439,24.11016185430982,26.01717278156468
DTLZ2,4,learning,0.19007944710381316,0.18413971302224652,,
DTLZ2,4,decision,0.2592286575719546,0.27228974862851446,,
DTLZ2,5,learning,0.12339769504750533,0.08579569749112168,,
DTLZ2,5,decision,0.11739135847861672,0.09827506368882571,,
DTLZ2,6,learning,0.34608125224714564,0.27418546163615504,,
DTLZ2,6,decision,0.2687552290775771,0.27365827725556774,,
DTLZ2,7,learning,0.4215515586382001,0.32144454618429164,,
DTLZ2,7,decision,0.4803677952111328,0.32939304122078444,,
DTLZ2,8,learning,0.7545738627887661,0.6921416330511788,,
DTLZ2,8,decision,1.3074415308983156,0.9777156298261318,,
DTLZ2,9,learning,0.39605419381452234,0.27649113036277195,,
DTLZ2,9,decision,0.37142933289084684,0.3764402898809992,,
DTLZ3,3,learning,0.11533395550774811,0.103512062806596,34.52352347300206,34.59774884739928
DTLZ3,3,decision,0.017775127548010545,0.03409581955262679,25.84795764987007,25.918305616560204
DTLZ3,4,learning,0.20015637875807651,0.4269703676925546,,
DTLZ3,4,decision,0.09364043480537021,0.05729449588316358,,
DTLZ3,5,learning,0.22893628336649147,0.4289502248612276,,
DTLZ3,5,decision,0.09659928565612874,0.08476442991120298,,
DTLZ3,6,learning,0.38670847406479203,0.4459680201227314,,
DTLZ3,6,decision,0.3899864226557104,0.3587199706696853,,
DTLZ3,7,learning,1.1593588102071224,1.6978262386026195,,
DTLZ3,7,decision,1.2038396557440199,2.256140267844753,,
DTLZ3,8,learning,0.579286643246694,1.6094232033527394,,
DTLZ3,8,decision,0.49215336085461026,1.068411307501148,,
DTLZ3,9,learning,0.37991657146227253,0.4134106609365294,,
DTLZ3,9,decision,1.5064129405372895,1.0198845077035923,,
DTLZ4,3,learning,0.06127078095901456,0.028838530907117525,32.74867258217046,32.93300703720104
DTLZ4,3,decision,0.01777333277458848,0.029746048304989503,25.86276813068421,25.919711546459194
DTLZ4,4,learning,0.4543844470164,0.35162664551003986,,
DTLZ4,4,decision,1.0251965796314326,1.0295692195923627,,
DTLZ4,5,learning,0.3981770772145752,0.36800906319585647,,
DTLZ4,5,decision,0.9463015374677062,0.9716603392142285,,
DTLZ4,6,learning,1.0475873710303514,1.0961776732066415,,
DTLZ4,6,decision,1.1519775627593876,1.1979590939501417,,
DTLZ4,7,learning,8.139039251113926,0.3947026201206288,,
DTLZ4,7,decision,5.346712878254405,1.0327742462521061,,
DTLZ4,8,learning,1.4745842276999248,1.2504357421881809,,
DTLZ4,8,decision,1.4014201136995972,1.2848466272251295,,
DTLZ4,9,learning,0.9569144169242598,0.9811983446885273,,
DTLZ4,9,decision,1.2100675263152176,0.9993216648044649,,
DTLZ1,3,learning,2.5334994490163116,2.5457980799193414,33.83437501500016,34.45160560346875
DTLZ1,3,decision,1.6999117412252707,1.7121752170714637,24.690510148981062,24.692773892581638
DTLZ1,4,learning,2.316824175736385,2.2987410822010026,,
DTLZ1,4,decision,1.6799713109502266,1.6785309185050923,,
DTLZ1,5,learning,2.613310997931677,2.837435828206622,,
DTLZ1,5,decision,1.7096736424200052,1.6951898782440487,,
DTLZ1,6,learning,2.4402236892603835,2.2811838511367704,,
DTLZ1,6,decision,1.788019814617503,1.8853928092554078,,
DTLZ1,7,learning,3.2148416011539616,3.386499144064304,,
DTLZ1,7,decision,2.7195975572375044,3.189119705062077,,
DTLZ1,8,learning,2.351495701735308,2.3529084812782477,,
DTLZ1,8,decision,1.8482836050171074,1.9024602263682155,,
DTLZ1,9,learning,2.5864389993291015,2.847593028007795,,
DTLZ1,9,decision,1.8228530389397775,1.9088165406447417,,
DTLZ2,3,learning,0.032005210762300784,0.03155524566601238,33.01934046816271,32.96969010198248
DTLZ2,3,decision,0.017872890388412346,0.030044303692693473,25.864043553452248,25.94519885029304
DTLZ2,4,learning,0.40106597424758517,0.34647836465050824,,
DTLZ2,4,decision,2.1466497152264408,1.0024133519858924,,
DTLZ2,5,learning,0.654570551943328,0.3786307240937066,,
DTLZ2,5,decision,2.2680919545747518,0.9831165245018332,,
DTLZ2,6,learning,0.3392539055542875,0.3302066254135186,,
DTLZ2,6,decision,0.24244177156173305,0.22458765982648066,,
DTLZ2,7,learning,0.6680113715122341,0.5504226094450027,,
DTLZ2,7,decision,0.4909846777328355,0.27988193091532754,,
DTLZ2,8,learning,1.1760995889042676,0.3347819976154067,,
DTLZ2,8,decision,0.5113781169207554,0.28727869171950077,,
DTLZ2,9,learning,0.3361595892061702,0.3031266723377207,,
DTLZ2,9,decision,0.561514086308634,0.31780598448692765,,
DTLZ3,3,learning,0.10354755705886755,0.11588019518451073,34.350292083473974,34.21204582000539
DTLZ3,3,decision,0.017982727829719877,0.03104900821679163,25.85956968428706,25.76381144373917
DTLZ3,4,learning,0.2539784566045919,0.3931634034109931,,
DTLZ3,4,decision,0.25026124310509273,0.27131616321366964,,
DTLZ3,5,learning,0.28987257011356293,0.2941076860203574,,
DTLZ3,5,decision,0.13255680270499143,0.03058745094981731,,
DTLZ3,6,learning,0.42524616920315866,0.48559946428836354,,
DTLZ3,6,decision,0.2550484659337187,0.26513941005234254,,
DTLZ3,7,learning,0.567025244399149,0.3916902518796672,,
DTLZ3,7,decision,0.44628240112449924,0.3300762022179115,,
DTLZ3,8,learning,0.3941308361254031,1.167446070277638,,
DTLZ3,8,decision,0.14759806516942947,1.2173486435760763,,
DTLZ3,9,learning,0.5609594572387226,0.3710542283542099,,
DTLZ3,9,decision,3.0394786290423905,0.4148063824688211,,
DTLZ4,3,learning,0.08868865933333439,0.05448600446998953,32.74021837660667,32.90594434361154
DTLZ4,3,decision,0.03813461702527832,0.023723111664323653,24.072406718111324,24.09384176438968
DTLZ4,4,learning,0.13805963956335124,0.12151998697747259,,
DTLZ4,4,decision,0.11169780046221647,0.1124255466340261,,
DTLZ4,5,learning,0.4120195321001563,0.3303541114025738,,
DTLZ4,5,decision,0.9463986859308732,0.9884604165684923,,
DTLZ4,6,learning,0.6944313868350067,0.5209442382284021,,
DTLZ4,6,decision,1.1380104081510467,1.2057957123442562,,
DTLZ4,7,learning,0.8861840085330779,0.8911649629814846,,
DTLZ4,7,decision,1.205175537351077,1.2723423902876678,,
DTLZ4,8,learning,0.7175603173114674,0.5241370307371093,,
DTLZ4,8,decision,0.5021444664382628,0.34974785131018915,,
DTLZ4,9,learning,0.7198991408677973,0.7638301833243863,,
DTLZ4,9,decision,1.5437302726913236,1.3857598461896956,,
DTLZ1,3,learning,2.5437712616347006,2.57629546325116,34.48064037421888,34.73963619514655
DTLZ1,3,decision,1.8734898880856128,1.8718826566687126,25.86973284669515,25.93386627462257
DTLZ1,4,learning,2.3463880493791303,2.351302235324927,,
DTLZ1,4,decision,1.7257781204213258,1.7246329848141204,,
DTLZ1,5,learning,2.596362946150153,2.6739034869459575,,
DTLZ1,5,decision,2.1431545673085606,2.166463468902093,,
DTLZ1,6,learning,2.468059750555429,2.6305005281679215,,
DTLZ1,6,decision,2.0730004915808316,2.2256174232308608,,
DTLZ1,7,learning,2.774195528227736,3.3541805091507193,,
DTLZ1,7,decision,2.5295422391109006,2.865228293294684,,
DTLZ1,8,learning,2.9055745614678714,2.720118558276175,,
DTLZ1,8,decision,2.610725190417557,2.490450068021199,,
DTLZ1,9,learning,2.8024764503185193,2.7262701773623124,,
DTLZ1,9,decision,1.8785174038567876,5.123118593959639,,
DTLZ2,3,learning,0.14348096801884264,0.1476203709556082,32.79488792426576,32.76222797310468
DTLZ2,3,decision,0.09933005810477208,0.07772072630991761,25.696944113300457,26.12307589349345
DTLZ2,4,learning,0.35729369580147474,0.14673453455116933,,
DTLZ2,4,decision,2.0589114231693273,0.1902328563239455,,
DTLZ2,5,learning,0.5232370575655892,0.12318330360182628,,
DTLZ2,5,decision,2.268091954574752,1.0034046644918657,,
DTLZ2,6,learning,0.5211281336183098,0.31044076659742836,,
DTLZ2,6,decision,1.2278795337304342,0.1893616736843227,,
DTLZ2,7,learning,1.0593869627927484,1.1190277809098947,,
DTLZ2,7,decision,2.4932936737288727,1.115319789332009,,
DTLZ2,8,learning,0.8430502590075746,0.3786712902491577,,
DTLZ2,8,decision,2.87038608003476,0.2693493480505719,,
DTLZ2,9,learning,0.4325735389104955,0.38708470097849834,,
DTLZ2,9,decision,0.5116372520763469,0.2763889272806672,,
DTLZ3,3,learning,0.08370559612280305,0.07701240307188352,33.3048962183204,33.42329459604444
DTLZ3,3,decision,0.19673269765946044,0.20927170727712388,24.657226789066463,24.777819956728667
DTLZ3,4,learning,0.781071543131925,0.07640896233837285,,
DTLZ3,4,decision,2.058911423169368,0.11055305734657407,,
DTLZ3,5,learning,0.3438956756502584,0.21990970344048466,,
DTLZ3,5,decision,0.246917275320375,0.2639661802622574,,
DTLZ3,6,learning,0.335015270065419,0.32062805412047624,,
DTLZ3,6,decision,0.27674087209540565,0.3941213380791621,,
DTLZ3,7,learning,0.5973428742894981,0.6341546048596288,,
DTLZ3,7,decision,0.43551512036314566,0.54217778617093,,
DTLZ3,8,learning,0.25498728055988934,0.7372531464928926,,
DTLZ3,8,decision,0.1444141341861386,1.2568104510568132,,
DTLZ3,9,learning,0.3338781504196998,1.3440951235830232,,
DTLZ3,9,decision,0.14936112388353628,1.3679402693404765,,
DTLZ4,3,learning,0.085293759119143,0.050400900894915536,33.431236025247586,33.60647016675504
DTLZ4,3,decision,0.10111734133959224,0.08471495358411817,25.750377682541522,26.205194409701193
DTLZ4,4,learning,0.108864935184819,0.04997424998244285,,
DTLZ4,4,decision,0.1920827275031374,0.18300479786313514,,
DTLZ4,5,learning,0.1739121082283624,0.07871335148891259,,
DTLZ4,5,decision,0.048902594164199724,0.06580562833548163,,
DTLZ4,6,learning,0.5794854818306266,0.5474575628530338,,
DTLZ4,6,decision,0.9725026829728646,0.9744852879060477,,
DTLZ4,7,learning,0.8254941531919273,0.8201899556843968,,
DTLZ4,7,decision,1.2104141603440572,1.0109521596188744,,
DTLZ4,8,learning,0.7794495731322431,0.7723113218518519,,
DTLZ4,8,decision,0.483840459653117,0.29270993021247244,,
DTLZ4,9,learning,1.4313770169076931,1.145550358923076,,
DTLZ4,9,decision,1.3075193908530003,1.0937526478845854,,
DTLZ1,3,learning,2.3708236305999675,2.367825640211872,32.953998771557615,32.52511525701478
DTLZ1,3,decision,2.069040310464354,2.0651109933380787,24.64559792875619,24.697210787173056
DTLZ1,4,learning,2.5706040969781494,2.726224931054299,,
DTLZ1,4,decision,1.8706755801071062,1.8430088805261908,,
DTLZ1,5,learning,2.779944422970431,2.7398413998221853,,
DTLZ1,5,decision,1.6947797691386122,1.6935898024185987,,
DTLZ1,6,learning,2.602783952048868,2.3345992533953885,,
DTLZ1,6,decision,2.056308801174441,2.562658497918247,,
DTLZ1,7,learning,2.556891732606744,2.278581789213953,,
DTLZ1,7,decision,1.762567885505451,1.7149458608988155,,
DTLZ1,8,learning,2.390969500460844,2.4149996568274226,,
DTLZ1,8,decision,2.125055301204368,2.163287554010055,,
DTLZ1,9,learning,2.7284640871800283,3.4649809487966854,,
DTLZ1,9,decision,2.422977588944926,3.1451631479736393,,
DTLZ2,3,learning,0.17670019524493585,0.15375619825315248,32.55567036975892,32.625662454648484
DTLZ2,3,decision,0.01760121974028396,0.030157055127963524,25.861827026567433,25.9130921246296
DTLZ2,4,learning,0.2636823033705713,0.2803934274150282,,
DTLZ2,4,decision,0.2579700823710068,0.2783867780685245,,
DTLZ2,5,learning,0.16416349823202245,0.1405197115747417,,
DTLZ2,5,decision,0.09662478384403878,0.07980284777514873,,
DTLZ2,6,learning,0.4410858198875387,0.41078488021209864,,
DTLZ2,6,decision,0.41870126293085036,0.37815398681309853,,
DTLZ2,7,learning,0.262751104784782,0.21226153327419656,,
DTLZ2,7,decision,0.4898349212817735,0.28927815693769865,,
DTLZ2,8,learning,1.6476645650254278,0.36950552519751134,,
DTLZ2,8,decision,2.87038608003476,0.2945421232700473,,
DTLZ2,9,learning,1.2212260771905266,0.6337809085289372,,
DTLZ2,9,decision,0.44852911655952876,0.47069478741616494,,
DTLZ3,3,learning,0.16943328695943485,0.2801444239257773,33.58443740086263,32.75034706784261
DTLZ3,3,decision,0.19786776157162475,0.20501778130678783,24.638246072757532,24.73038791029829
DTLZ3,4,learning,0.28158457486621075,0.32433718464410066,,
DTLZ3,4,decision,0.10869903146200752,0.11595114092403583,,
DTLZ3,5,learning,0.8331647337554933,1.1275484943302536,,
DTLZ3,5,decision,0.24639394363726813,0.2566883672092134,,
DTLZ3,6,learning,0.3018651619592412,0.5926909785811011,,
DTLZ3,6,decision,0.24979239191267033,0.2839022348396525,,
DTLZ3,7,learning,0.44543663621222873,0.8734797952900235,,
DTLZ3,7,decision,0.44061407035192324,0.5198722562147617,,
DTLZ3,8,learning,0.9193039359003337,1.0061277161292652,,
DTLZ3,8,decision,0.23066404493315446,0.2910043030085281,,
DTLZ3,9,learning,0.9042397160272055,0.8513635377517892,,
DTLZ3,9,decision,0.5427853036979796,0.5681862043797401,,
DTLZ4,3,learning,0.1055334399543241,0.0379567417695772,32.900693563092105,33.14953756930626
DTLZ4,3,decision,0.15543100407995147,0.05757737133200237,26.060603280500832,26.766297380145367
DTLZ4,4,learning,0.1638744469740538,0.15534442873282503,,
DTLZ4,4,decision,0.1091653021598797,0.10205293673674506,,
DTLZ4,5,learning,0.17624310662972548,0.09539158431834971,,
DTLZ4,5,decision,0.11581317724461906,0.10034246694538282,,
DTLZ4,6,learning,1.4488243510519343,0.9327583189486199,,
DTLZ4,6,decision,1.1527390960052242,1.2116382215462833,,
DTLZ4,7,learning,3.9121901454817474,1.2068955390027016,,
DTLZ4,7,decision,1.281230777453296,1.0731230439768271,,
DTLZ4,8,learning,1.2631182622748678,1.3692750523733748,,
DTLZ4,8,decision,1.3497561931246664,1.3335726013969182,,
DTLZ4,9,learning,0.45551940031979155,0.37679937410604153,,
DTLZ4,9,decision,0.3131928621225093,0.30057500331250586,,
DTLZ1,3,learning,2.2885684036709293,2.3702112701914975,33.5253211669535,32.477523349573886
DTLZ1,3,decision,1.7006208577267388,1.6991709277414464,24.655381955697305,24.78456962234204
DTLZ1,4,learning,2.4051931849474784,2.3933747659908344,,
DTLZ1,4,decision,1.680037806486736,1.6785997141314077,,
DTLZ1,5,learning,2.519183362680512,2.570692227311608,,
DTLZ1,5,decision,1.9107535490540442,1.9333616903743902,,
DTLZ1,6,learning,2.6319670179655614,2.886449523482993,,
DTLZ1,6,decision,2.0621023951051374,2.7796573686477295,,
DTLZ1,7,learning,2.943588111107049,3.984392177177035,,
DTLZ1,7,decision,2.114805219288588,2.1017765188975472,,
DTLZ1,8,learning,2.4627752216334953,2.5429049536653174,,
DTLZ1,8,decision,2.2665676516498396,2.346667777300499,,
DTLZ1,9,learning,2.554228999130202,2.7977005280259286,,
DTLZ1,9,decision,1.8686234354120326,1.9088165406447417,,
DTLZ2,3,learning,0.09190549630956207,0.09047301409610993,32.549640378401364,32.49062918902903
DTLZ2,3,decision,0.10024414338400423,0.0875847451973421,25.743803666049242,25.950343545706392
DTLZ2,4,learning,0.9868807522914678,0.411047027623218,,
DTLZ2,4,decision,2.058911423169369,0.11428496556151838,,
DTLZ2,5,learning,1.097472618193588,0.3793669977678466,,
DTLZ2,5,decision,2.2680919545747518,0.9785715539237112,,
DTLZ2,6,learning,1.2850696208905583,0.31805085629927765,,
DTLZ2,6,decision,2.497822301217065,0.20637464465906805,,
DTLZ2,7,learning,1.4030000767736879,0.21047073025646035,,
DTLZ2,7,decision,1.3272347501637054,0.13065072646396425,,
DTLZ2,8,learning,2.4134174590981887,0.2586311930562284,,
DTLZ2,8,decision,2.870386080034759,0.29252016856676144,,
DTLZ2,9,learning,0.7633276046003852,0.6714567535473691,,
DTLZ2,9,decision,0.45074430664865317,0.4769010083120361,,
DTLZ3,3,learning,0.08779564146986914,0.1406063440662585,34.29286766270495,33.7155093305286
DTLZ3,3,decision,0.1348355687763403,0.11648897671633113,26.27798603615585,26.434030858990944
DTLZ3,4,learning,0.18266135170465214,0.13106791967157572,,
DTLZ3,4,decision,0.09632714706178427,0.05719046897144406,,
DTLZ3,5,learning,0.2926821143825181,0.24825505375096266,,
DTLZ3,5,decision,0.2474335344981465,0.25472287417619743,,
DTLZ3,6,learning,0.37827019196551803,0.8238453831488596,,
DTLZ3,6,decision,0.2612528136192158,2.4890962400679966,,
DTLZ3,7,learning,0.41318778909293796,0.4064764274642609,,
DTLZ3,7,decision,0.1411690803585171,0.17418706160788525,,
DTLZ3,8,learning,0.44122210122405886,1.3337575758408757,,
DTLZ3,8,decision,0.41658209919837974,0.5564431352761815,,
DTLZ3,9,learning,0.47431745148751703,0.8143704014085374,,
DTLZ3,9,decision,0.3731800630794756,0.9948634802309677,,
DTLZ4,3,learning,0.061148490770240614,0.03219169840176882,32.75154051501224,32.977554088113635
DTLZ4,3,decision,0.017858592859708672,0.029257361138109776,25.861957990556437,25.905095126602774
DTLZ4,4,learning,3.8311641585855463,0.502596077483021,,
DTLZ4,4,decision,1.1232141813659142,1.0252052307793802,,
DTLZ4,5,learning,0.21942938109168958,0.14120923718709294,,
DTLZ4,5,decision,0.11612334644916172,0.08749804733320568,,
DTLZ4,6,learning,0.7318445580829068,0.7555852886151487,,
DTLZ4,6,decision,1.0400100014148506,1.091100297300284,,
DTLZ4,7,learning,0.8964999487958616,0.9388970241583858,,
DTLZ4,7,decision,1.3873605630526744,1.2099687741240692,,
DTLZ4,8,learning,1.353029620873395,1.2697254829940041,,
DTLZ4,8,decision,1.141736486503992,1.0063312602097558,,
DTLZ4,9,learning,0.8571080300807892,0.6377788365764423,,
DTLZ4,9,decision,0.2936156287887565,0.2630685112468862,,
DTLZ1,3,learning,2.224716672126423,2.2238526503590847,33.306390063298885,33.34531116784577
DTLZ1,3,decision,1.7018327074484878,1.702274925215097,24.68179205188269,24.66453514329512
DTLZ1,4,learning,2.6007969858757884,2.626435988465904,,
DTLZ1,4,decision,1.6801294306015035,1.6785322638813158,,
DTLZ1,5,learning,2.545259039226278,2.6044942711065397,,
DTLZ1,5,decision,1.9385547786259218,1.947839188449073,,
DTLZ1,6,learning,2.4562611441158713,2.6110638943576383,,
DTLZ1,6,decision,2.0735810523291094,2.8150728604330095,,
DTLZ1,7,learning,2.675084127854172,2.7261120187847467,,
DTLZ1,7,decision,2.5380083475296167,2.6349613464675685,,
DTLZ1,8,learning,2.80188118722115,2.515694913983753,,
DTLZ1,8,decision,1.7455583499852727,1.7137434769358726,,
DTLZ1,9,learning,2.5139964733197484,2.4453171615350153,,
DTLZ1,9,decision,2.0999091694159002,2.238358072121607,,
DTLZ2,3,learning,0.1618994722162742,0.08901235423060286,31.88684073428638,32.49066624074499
DTLZ2,3,decision,0.7205913601248557,0.029731554843887495,19.366863821552585,25.91468416241836
DTLZ2,4,learning,0.11013770411788071,0.09716930848739973,,
DTLZ2,4,decision,0.2579063131064462,0.2743373969067286,,
DTLZ2,5,learning,0.11548680164325992,0.12662635773112765,,
DTLZ2,5,decision,0.04408731482993907,0.06640137517803843,,
DTLZ2,6,learning,0.47844524456947163,0.3257629741952373,,
DTLZ2,6,decision,0.8623700336780551,0.2206178384670663,,
DTLZ2,7,learning,0.35909750865273926,0.7905053378964044,,
DTLZ2,7,decision,0.47445440494175334,0.4568397379560274,,
DTLZ2,8,learning,0.28710056556143904,0.2755737423147377,,
DTLZ2,8,decision,1.4196534840340997,0.12463463697056949,,
DTLZ2,9,learning,1.337177121711894,0.4815996931476168,,
DTLZ2,9,decision,5.385222416133352,1.420523422346374,,
DTLZ3,3,learning,0.17612329373100305,0.1296732073117137,34.06741220186753,34.05128641711028
DTLZ3,3,decision,0.03777244757238134,0.022017224329853306,24.07206435044453,24.09288905064475
DTLZ3,4,learning,0.16628408266337685,0.12739838362986172,,
DTLZ3,4,decision,0.11523657189687914,0.11265330544851937,,
DTLZ3,5,learning,0.28705654034161576,0.473226810837411,,
DTLZ3,5,decision,0.813423824674911,0.813423824674911,,
DTLZ3,6,learning,0.329581848560364,0.22462353828459575,,
DTLZ3,6,decision,0.26056245497646247,0.5198895252433645,,
DTLZ3,7,learning,0.35720934751956007,1.16377185006599,,
DTLZ3,7,decision,0.5421777861709304,0.3784014414508911,,
DTLZ3,8,learning,0.3798911867602206,0.9824151273150379,,
DTLZ3,8,decision,0.14362656959438522,0.41955566033338043,,
DTLZ3,9,learning,0.6662245719969404,0.6375691727643369,,
DTLZ3,9,decision,0.45471712369969797,0.5687091449002875,,
DTLZ4,3,learning,0.08714534501954102,0.061778956804080576,32.751397080666464,32.82995136194273
DTLZ4,3,decision,0.10068491515620309,0.08023783732287866,25.690804928982317,25.9465321900851
DTLZ4,4,learning,0.15152927220069476,0.057666814194408986,,
DTLZ4,4,decision,0.18914884754026487,0.16903359912725163,,
DTLZ4,5,learning,0.4353724415900331,0.3568093346957149,,
DTLZ4,5,decision,0.9430677348577385,0.9638223841326536,,
DTLZ4,6,learning,0.4957004196299556,0.4814239381178056,,
DTLZ4,6,decision,1.0434844148386146,1.041969009997068,,
DTLZ4,7,learning,1.1887755479972408,1.2920851695429543,,
DTLZ4,7,decision,0.4816695648327325,0.27769427623432325,,
DTLZ4,8,learning,0.563183453981677,0.5590206740720742,,
DTLZ4,8,decision,0.3899563705679497,0.2922513802349724,,
DTLZ4,9,learning,0.8517786494071533,0.8997583622010119,,
DTLZ4,9,decision,1.4242808336858328,1.261586798385759,,
